date,day_of_year,day_of_month,day_of_week,week_of_year,week_of_month,month_of_year,day_of_year_sin,day_of_year_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,week_of_year_sin,week_of_year_cos,week_of_month_sin,week_of_month_cos,month_of_year_sin,month_of_year_cos
2024-03-01,61,1,5,9,1,3,0.8674563547295969,0.49751328890718066,0.20129852008866006,0.9795299412524945,-0.9749279121818236,-0.2225209339563146,0.8854560256532099,0.4647231720437686,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-02,62,2,6,9,1,3,0.8758917051442429,0.48250774176121847,0.39435585511331855,0.9189578116202306,-0.7818314824680299,0.6234898018587334,0.8854560256532099,0.4647231720437686,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-03,63,3,7,9,1,3,0.8840675099433636,0.4673592171580022,0.5712682150947923,0.8207634412072763,-2.4492935982947064e-16,1.0,0.8854560256532099,0.4647231720437686,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-04,64,4,1,10,1,3,0.8919813464595485,0.45207220393230435,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336,0.9350162426854148,0.35460488704253557,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-05,65,5,2,10,1,3,0.8996308696522433,0.43665123195606403,0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0.9350162426854148,0.35460488704253557,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-06,66,6,3,10,1,3,0.9070138128026359,0.4211008707960896,0.9377521321470804,0.3473052528448203,0.43388373911755823,-0.900968867902419,0.9350162426854148,0.35460488704253557,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-07,67,7,4,10,1,3,0.9141279881853337,0.40542572835999735,0.9884683243281114,0.1514277775045767,-0.433883739117558,-0.9009688679024191,0.9350162426854148,0.35460488704253557,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2024-03-08,68,8,5,10,2,3,0.9209712877166346,0.38963044953078796,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146,0.9350162426854148,0.35460488704253557,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-09,69,9,6,10,2,3,0.9275416835791966,0.37371971479046906,0.9680771188662043,-0.2506525322587204,-0.7818314824680299,0.6234898018587334,0.9350162426854148,0.35460488704253557,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-10,70,10,7,10,2,3,0.9338372288229252,0.35769823883312546,0.8978045395707416,-0.4403941515576344,-2.4492935982947064e-16,1.0,0.9350162426854148,0.35460488704253557,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-11,71,11,1,11,2,3,0.9398560579418954,0.3415707691678556,0.7907757369376989,-0.6121059825476626,0.7818314824680298,0.6234898018587336,0.970941817426052,0.23931566428755804,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-12,72,12,2,11,2,3,0.9455963874271426,0.3253420847119801,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434,0.970941817426052,0.23931566428755804,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-13,73,13,3,11,2,3,0.9510565162951535,0.30901699437494745,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419,0.970941817426052,0.23931566428755804,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-14,74,14,4,11,2,3,0.9562348265919056,0.29260033563334836,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,0.970941817426052,0.23931566428755804,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2024-03-15,75,15,5,11,3,3,0.9611297838723007,0.27609697309746883,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,0.970941817426052,0.23931566428755804,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-16,76,16,6,11,3,3,0.9657399376548549,0.2595117970697999,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,0.970941817426052,0.23931566428755804,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-17,77,17,7,11,3,3,0.9700639218515071,0.2428497220959356,-0.2993631229733582,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.970941817426052,0.23931566428755804,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-18,78,18,1,12,3,3,0.9741004551724205,0.22611568550828828,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,0.992708874098054,0.120536680255323,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-19,79,19,2,12,3,3,0.9778483415056568,0.20931464596304847,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,0.992708874098054,0.120536680255323,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-20,80,20,3,12,3,3,0.9813064702716093,0.19245158197082998,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,0.992708874098054,0.120536680255323,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-21,81,21,4,12,3,3,0.9844738167520922,0.1755314904214282,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,0.992708874098054,0.120536680255323,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2024-03-22,82,22,5,12,4,3,0.9873494423939864,0.15855938510313478,-0.9680771188662041,-0.2506525322587213,-0.9749279121818236,-0.2225209339563146,0.992708874098054,0.120536680255323,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-23,83,23,6,12,4,3,0.989932495087353,0.141540295217043,-0.9987165071710528,-0.05064916883871355,-0.7818314824680299,0.6234898018587334,0.992708874098054,0.120536680255323,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-24,84,24,7,12,4,3,0.9922222094179323,0.12447926388678915,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0,0.992708874098054,0.120536680255323,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-25,85,25,1,13,4,3,0.994217906893952,0.10738134666416309,-0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,1.0,-1.6081226496766366e-16,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-26,86,26,2,13,4,3,0.995918996147179,0.09025161003104117,-0.848644257494751,0.5289640103269624,0.9749279121818236,-0.22252093395631434,1.0,-1.6081226496766366e-16,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-27,87,27,3,13,4,3,0.9973249731081555,0.07309512989807777,-0.72479278722912,0.6889669190756865,0.43388373911755823,-0.900968867902419,1.0,-1.6081226496766366e-16,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-28,88,28,4,13,4,3,0.9984354211555643,0.055916990100603484,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191,1.0,-1.6081226496766366e-16,-0.9510565162951536,0.30901699437494723,1.0,6.123233995736766e-17
2024-03-29,89,29,5,13,5,3,0.9992500112396835,0.03872228089217446,-0.3943558551133187,0.9189578116202306,-0.9749279121818236,-0.2225209339563146,1.0,-1.6081226496766366e-16,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2024-03-30,90,30,6,13,5,3,0.9997685019798909,0.021516097436222254,-0.20129852008866114,0.9795299412524943,-0.7818314824680299,0.6234898018587334,1.0,-1.6081226496766366e-16,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2024-03-31,91,31,7,13,5,3,0.9999907397361901,0.004303538296244289,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,-1.6081226496766366e-16,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17
2024-04-01,92,1,1,14,1,4,0.9999166586547379,-0.01291029607500882,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-02,93,2,2,14,1,4,0.9995462806873573,-0.030120304846908114,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-03,94,3,3,14,1,4,0.9988797155850336,-0.04732138832243185,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-04,95,4,4,14,1,4,0.9979171608653922,-0.06450844944931623,0.72479278722912,0.6889669190756866,-0.433883739117558,-0.9009688679024191,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-05,96,5,5,14,1,4,0.9966589017541702,-0.08167639533042241,0.8486442574947509,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-06,97,6,6,14,1,4,0.9951053111006976,-0.09882013873287143,0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-07,98,7,7,14,1,4,0.9932568492674143,-0.11593459959550041,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,0.992708874098054,-0.12053668025532288,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2024-04-08,99,8,1,15,2,4,0.9911140639934547,-0.1330147065341959,0.9987165071710528,-0.05064916883871264,0.7818314824680298,0.6234898018587336,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-09,100,9,2,15,2,4,0.9886775902323405,-0.1500553983446526,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-10,101,10,3,15,2,4,0.9859481499638304,-0.16705162550211924,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-11,102,11,4,15,2,4,0.9829265519799822,-0.18399835165768005,0.7907757369376989,-0.6121059825476626,-0.433883739117558,-0.9009688679024191,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-12,103,12,5,15,2,4,0.9796136916454901,-0.20089055513063506,0.6513724827222223,-0.758758122692791,-0.9749279121818236,-0.2225209339563146,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-13,104,13,6,15,2,4,0.9760105506323683,-0.21772323039653177,0.48530196253108104,-0.8743466161445821,-0.7818314824680299,0.6234898018587334,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-14,105,14,7,15,2,4,0.9721181966290613,-0.23449138957040985,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,0.9709418174260521,-0.2393156642875575,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2024-04-15,106,15,1,16,3,4,0.9679377830240642,-0.25119006388481935,0.10116832198743272,-0.994869323391895,0.7818314824680298,0.6234898018587336,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-16,107,16,2,16,3,4,0.9634705485641488,-0.2678143051621742,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-17,108,17,3,16,3,4,0.9587178169872964,-0.2843591872810034,-0.2993631229733582,-0.9541392564000488,0.43388373911755823,-0.900968867902419,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-18,109,18,4,16,3,4,0.9536809966304457,-0.30081980763566735,-0.4853019625310808,-0.8743466161445822,-0.433883739117558,-0.9009688679024191,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-19,110,19,5,16,3,4,0.9483615800121715,-0.3171912885891061,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-20,111,20,6,16,3,4,0.9427611433904207,-0.3334687789181868,-0.7907757369376986,-0.6121059825476627,-0.7818314824680299,0.6234898018587334,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-21,112,21,7,16,3,4,0.9368813462954315,-0.3496474552512284,-0.8978045395707417,-0.44039415155763423,-2.4492935982947064e-16,1.0,0.9350162426854148,-0.35460488704253545,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2024-04-22,113,22,1,17,4,4,0.9307239310379795,-0.36572252349726897,-0.9680771188662041,-0.2506525322587213,0.7818314824680298,0.6234898018587336,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-23,114,23,2,17,4,4,0.9242907221930933,-0.3816892202666588,-0.9987165071710528,-0.05064916883871355,0.9749279121818236,-0.22252093395631434,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-24,115,24,3,17,4,4,0.9175836260593937,-0.39754281428255595,-0.9884683243281114,0.15142777750457667,0.43388373911755823,-0.900968867902419,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-25,116,25,4,17,4,4,0.9106046300942162,-0.4132786077829042,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-26,117,26,5,17,4,4,0.9033558023246845,-0.4288919379124835,-0.848644257494751,0.5289640103269624,-0.9749279121818236,-0.2225209339563146,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-27,118,27,6,17,4,4,0.895839290734909,-0.4443781781046132,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-28,119,28,7,17,4,4,0.8880573226294932,-0.45973273945210397,-0.5712682150947924,0.8207634412072763,-2.4492935982947064e-16,1.0,0.8854560256532099,-0.4647231720437685,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2024-04-29,120,29,1,18,5,4,0.8800122039735357,-0.47495107206704995,-0.3943558551133187,0.9189578116202306,0.7818314824680298,0.6234898018587336,0.8229838658936565,-0.5680647467311557,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
2024-04-30,121,30,2,18,5,4,0.8717063187093218,-0.4900286664290592,-0.20129852008866114,0.9795299412524943,0.9749279121818236,-0.22252093395631434,0.8229838658936565,-0.5680647467311557,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998
2024-05-01,122,1,3,18,1,5,0.8631421280499114,-0.5049610547215204,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419,0.8229838658936565,-0.5680647467311557,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-02,123,2,4,18,1,5,0.854322169749827,-0.5197438121555155,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191,0.8229838658936565,-0.5680647467311557,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-03,124,3,5,18,1,5,0.8452490573530633,-0.5343725582809786,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146,0.8229838658936565,-0.5680647467311557,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-04,125,4,6,18,1,5,0.8359254794186372,-0.548842958284719,0.72479278722912,0.6889669190756866,-0.7818314824680299,0.6234898018587334,0.8229838658936565,-0.5680647467311557,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-05,126,5,7,18,1,5,0.8263541987239096,-0.5631507242749186,0.8486442574947509,0.5289640103269624,-2.4492935982947064e-16,1.0,0.8229838658936565,-0.5680647467311557,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-06,127,6,1,19,1,5,0.8165380514459161,-0.5772916165517272,0.9377521321470804,0.3473052528448203,0.7818314824680298,0.6234898018587336,0.7485107481711013,-0.663122658240795,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-07,128,7,2,19,1,5,0.8064799463209448,-0.5912614448635781,0.9884683243281114,0.1514277775045767,0.9749279121818236,-0.22252093395631434,0.7485107481711013,-0.663122658240795,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387
2024-05-08,129,8,3,19,2,5,0.7961828637826158,-0.6050560696488488,0.9987165071710528,-0.05064916883871264,0.43388373911755823,-0.900968867902419,0.7485107481711013,-0.663122658240795,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-09,130,9,4,19,2,5,0.7856498550787147,-0.6186714032625031,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191,0.7485107481711013,-0.663122658240795,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-10,131,10,5,19,2,5,0.7748840413670407,-0.6321034111873487,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146,0.7485107481711013,-0.663122658240795,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-11,132,11,6,19,2,5,0.7638886127905428,-0.6453481132295501,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,0.7485107481711013,-0.663122658240795,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-12,133,12,7,19,2,5,0.7526668275320085,-0.6584015846980488,0.6513724827222223,-0.758758122692791,-2.4492935982947064e-16,1.0,0.7485107481711013,-0.663122658240795,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-13,134,13,1,20,2,5,0.7412220108485958,-0.6712599575675313,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336,0.6631226582407952,-0.7485107481711012,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-14,135,14,2,20,2,5,0.7295575540864875,-0.6839194216246106,0.29936312297335804,-0.9541392564000488,0.9749279121818236,-0.22252093395631434,0.6631226582407952,-0.7485107481711012,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387
2024-05-15,136,15,3,20,3,5,0.717676913675962,-0.6963762255968722,0.10116832198743272,-0.994869323391895,0.43388373911755823,-0.900968867902419,0.6631226582407952,-0.7485107481711012,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-16,137,16,4,20,3,5,0.705583610107178,-0.7086266782644596,-0.10116832198743204,-0.9948693233918952,-0.433883739117558,-0.9009688679024191,0.6631226582407952,-0.7485107481711012,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-17,138,17,5,20,3,5,0.6932812268869777,-0.7206671495538609,-0.2993631229733582,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0.6631226582407952,-0.7485107481711012,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-18,139,18,6,20,3,5,0.6807734094770161,-0.7324940716135789,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334,0.6631226582407952,-0.7485107481711012,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-19,140,19,7,20,3,5,0.6680638642135335,-0.7441039398713607,-0.651372482722222,-0.7587581226927911,-2.4492935982947064e-16,1.0,0.6631226582407952,-0.7485107481711012,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-20,141,20,1,21,3,5,0.6551563572090853,-0.7554933140726803,-0.7907757369376986,-0.6121059825476627,0.7818314824680298,0.6234898018587336,0.5680647467311558,-0.8229838658936564,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-21,142,21,2,21,3,5,0.6420547132365637,-0.766658819300159,-0.8978045395707417,-0.44039415155763423,0.9749279121818236,-0.22252093395631434,0.5680647467311558,-0.8229838658936564,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387
2024-05-22,143,22,3,21,4,5,0.6287628145958344,-0.7775971469736269,-0.9680771188662041,-0.2506525322587213,0.43388373911755823,-0.900968867902419,0.5680647467311558,-0.8229838658936564,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-23,144,23,4,21,4,5,0.6152845999633276,-0.7883050558305255,-0.9987165071710528,-0.05064916883871355,-0.433883739117558,-0.9009688679024191,0.5680647467311558,-0.8229838658936564,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-24,145,24,5,21,4,5,0.6016240632249226,-0.7987793728863649,-0.9884683243281114,0.15142777750457667,-0.9749279121818236,-0.2225209339563146,0.5680647467311558,-0.8229838658936564,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-25,146,25,6,21,4,5,0.5877852522924732,-0.8090169943749473,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,0.5680647467311558,-0.8229838658936564,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-26,147,26,7,21,4,5,0.5737722679043246,-0.8190148866680801,-0.848644257494751,0.5289640103269624,-2.4492935982947064e-16,1.0,0.5680647467311558,-0.8229838658936564,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-27,148,27,1,22,4,5,0.5595892624101765,-0.8287700871745038,-0.72479278722912,0.6889669190756865,0.7818314824680298,0.6234898018587336,0.46472317204376906,-0.8854560256532096,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-28,149,28,2,22,4,5,0.545240438540651,-0.8382797052177744,-0.5712682150947924,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0.46472317204376906,-0.8854560256532096,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387
2024-05-29,150,29,3,22,5,5,0.5307300481619334,-0.8475409228928311,-0.3943558551133187,0.9189578116202306,0.43388373911755823,-0.900968867902419,0.46472317204376906,-0.8854560256532096,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387
2024-05-30,151,30,4,22,5,5,0.5160623910158528,-0.8565509959010036,-0.20129852008866114,0.9795299412524943,-0.433883739117558,-0.9009688679024191,0.46472317204376906,-0.8854560256532096,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387
2024-05-31,152,31,5,22,5,5,0.5012418134457758,-0.865307254363206,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0.46472317204376906,-0.8854560256532096,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387
2024-06-01,153,1,6,22,1,6,0.48627270710869,-0.8738071036110808,0.20129852008866006,0.9795299412524945,-0.7818314824680299,0.6234898018587334,0.46472317204376906,-0.8854560256532096,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-02,154,2,7,22,1,6,0.4711595076738638,-0.8820480249558537,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0,0.46472317204376906,-0.8854560256532096,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-03,155,3,1,23,1,6,0.4559066935084588,-0.8900275764346767,0.5712682150947923,0.8207634412072763,0.7818314824680298,0.6234898018587336,0.35460488704253584,-0.9350162426854147,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-04,156,4,2,23,1,6,0.440518784350495,-0.8977433935342337,0.72479278722912,0.6889669190756866,0.9749279121818236,-0.22252093395631434,0.35460488704253584,-0.9350162426854147,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-05,157,5,3,23,1,6,0.42500033996955416,-0.9051931898913974,0.8486442574947509,0.5289640103269624,0.43388373911755823,-0.900968867902419,0.35460488704253584,-0.9350162426854147,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-06,158,6,4,23,1,6,0.4093559588156213,-0.9123747579707273,0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,0.35460488704253584,-0.9350162426854147,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-07,159,7,5,23,1,6,0.39359027665646673,-0.9192859697186104,0.9884683243281114,0.1514277775045767,-0.9749279121818236,-0.2225209339563146,0.35460488704253584,-0.9350162426854147,0.9510565162951535,0.30901699437494745,1.2246467991473532e-16,-1.0
2024-06-08,160,8,6,23,2,6,0.3777079652039649,-0.9259247771938498,0.9987165071710528,-0.05064916883871264,-0.7818314824680299,0.6234898018587334,0.35460488704253584,-0.9350162426854147,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-09,161,9,7,23,2,6,0.36171373072976765,-0.9322892131745133,0.9680771188662043,-0.2506525322587204,-2.4492935982947064e-16,1.0,0.35460488704253584,-0.9350162426854147,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-10,162,10,1,24,2,6,0.3456123126707335,-0.9383773917408641,0.8978045395707416,-0.4403941515576344,0.7818314824680298,0.6234898018587336,0.23931566428755768,-0.970941817426052,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-11,163,11,2,24,2,6,0.3294084822245304,-0.9441875088341993,0.7907757369376989,-0.6121059825476626,0.9749279121818236,-0.22252093395631434,0.23931566428755768,-0.970941817426052,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-12,164,12,3,24,2,6,0.3131070409358269,-0.9497178427914316,0.6513724827222223,-0.758758122692791,0.43388373911755823,-0.900968867902419,0.23931566428755768,-0.970941817426052,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-13,165,13,4,24,2,6,0.29671281927349075,-0.9549667548552551,0.48530196253108104,-0.8743466161445821,-0.433883739117558,-0.9009688679024191,0.23931566428755768,-0.970941817426052,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-14,166,14,5,24,2,6,0.28023067519921585,-0.9599326896597447,0.29936312297335804,-0.9541392564000488,-0.9749279121818236,-0.2225209339563146,0.23931566428755768,-0.970941817426052,0.5877852522924732,-0.8090169943749473,1.2246467991473532e-16,-1.0
2024-06-15,167,15,6,24,3,6,0.26366549272800704,-0.9646141756912435,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,0.23931566428755768,-0.970941817426052,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1.0
