open_time,close_time,open,high,low,close,volume,trades,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,dayofmonth_sin,dayofmonth_cos,dayofyear_sin,dayofyear_cos,weekofyear_sin,weekofyear_cos,weekofmonth_sin,weekofmonth_cos,monthofyear_sin,monthofyear_cos,willr_14,mfi_14,ultosc_7_14_28
2022-07-02T00:00:00.0,2022-07-03T00:00:00.0,19263.41,19425.08,18960.0,19228.25,1478.9741183600001,14523,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.39435585511331855,0.9189578116202306,-0.008606996888688009,-0.9999629591162655,-3.216245299353273e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.6704467528509386,0.5885615474832505,0.40512372938199626
2022-07-03T00:00:00.0,2022-07-04T00:00:00.0,19232.76,19616.43,18763.96,19294.46,1438.93649433,13296,0.0,1.0,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.02581844022713239,-0.9996666485105112,-3.216245299353273e-16,-1.0,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.7864380882532697,0.549729950935098,0.42319165422203786
2022-07-04T00:00:00.0,2022-07-05T00:00:00.0,19296.88,20319.88,19032.44,20209.53,2016.0820069000001,13099,0.0,1.0,0.7818314824680298,0.6234898018587336,0.72479278722912,0.6889669190756866,-0.04302223300453034,-0.99907411510223,-0.12053668025532283,-0.992708874098054,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.5068054027624986,0.5089772127777925,0.4930833895691968
2022-07-05T00:00:00.0,2022-07-06T00:00:00.0,20209.02,20720.0,19281.82,20168.63,2882.22647228,16458,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8486442574947509,0.5289640103269624,-0.060213277365792774,-0.9981855344718586,-0.12053668025532283,-0.992708874098054,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.5193038748319271,0.4974400820127361,0.5408053558815219
2022-07-06T00:00:00.0,2022-07-07T00:00:00.0,20164.65,20648.76,19750.16,20547.45,2093.38193195,13095,0.0,1.0,0.43388373911755823,-0.900968867902419,0.9377521321470804,0.3473052528448203,-0.07738647923346322,-0.9970011699250151,-0.12053668025532283,-0.992708874098054,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.4035417430631948,0.5951498055475414,0.5793802133924917
2022-07-07T00:00:00.0,2022-07-08T00:00:00.0,20546.29,21847.25,20237.58,21643.56,3422.57159508,18178,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,-0.09453674981719933,-0.9955213724144752,-0.12053668025532283,-0.992708874098054,0.9510565162951535,0.30901699437494745,-0.4999999999999997,-0.8660254037844388,-0.06858574746363483,0.6055700630081924,0.5846968320377683
2022-07-08T00:00:00.0,2022-07-09T00:00:00.0,21620.85,22401.0,21164.07,21584.14,3352.9475379600003,16986,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.9987165071710528,-0.05064916883871264,-0.11165900712169444,-0.9937465804361781,-0.12053668025532283,-0.992708874098054,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.21465811741209864,0.6176934719112666,0.6221150011386732
2022-07-09T00:00:00.0,2022-07-10T00:00:00.0,21592.69,21955.18,21311.36,21588.35,865.3870157499997,9221,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.9680771188662043,-0.2506525322587204,-0.12874817745258066,-0.99167731989929,-0.12053668025532283,-0.992708874098054,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.21355179481789066,0.5865028167720716,0.6092254977893213
2022-07-10T00:00:00.0,2022-07-11T00:00:00.0,21581.98,21593.73,20629.99,20856.08,1398.9180627699998,9095,0.0,1.0,-2.4492935982947064e-16,1.0,0.8978045395707416,-0.4403941515576344,-0.14579919691987442,-0.9893142039703664,-0.12053668025532283,-0.992708874098054,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.4059809744047926,0.5875262691372736,0.5868205071438922
2022-07-11T00:00:00.0,2022-07-12T00:00:00.0,20851.14,20858.75,19869.0,19949.71,1381.0384733199999,10672,0.0,1.0,0.7818314824680298,0.6234898018587336,0.7907757369376989,-0.6121059825476626,-0.16280701293851646,-0.9866579328916572,-0.23931566428755743,-0.9709418174260521,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.6441609292058653,0.5932039298751102,0.5235934733935471
2022-07-12T00:00:00.0,2022-07-13T00:00:00.0,19948.55,20036.24,19237.42,19321.14,1738.0308244399998,10620,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.6513724827222223,-0.758758122692791,-0.17976658572556214,-0.9837092937736098,-0.23931566428755743,-0.9709418174260521,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.8093393598570451,0.6004318430152515,0.4869583159074356
2022-07-13T00:00:00.0,2022-07-14T00:00:00.0,19337.91,20367.88,18905.55,20232.35,3196.8641381199996,13751,0.0,1.0,0.43388373911755823,-0.900968867902419,0.48530196253108104,-0.8743466161445821,-0.19667288979357622,-0.9804691603616321,-0.23931566428755743,-0.9709418174260521,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.5698875282493301,0.6644565402031967,0.5153398390481995
2022-07-14T00:00:00.0,2022-07-15T00:00:00.0,20225.24,20880.0,19608.47,20577.23,2574.7588531700003,14752,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.29936312297335804,-0.9541392564000488,-0.2135209154397959,-0.9769384927771817,-0.23931566428755743,-0.9709418174260521,0.5877852522924732,-0.8090169943749473,-0.4999999999999997,-0.8660254037844388,-0.5014434815124387,0.7886612165965897,0.496868428652577
2022-07-15T00:00:00.0,2022-07-16T00:00:00.0,20569.17,21186.35,20368.7,20835.39,1581.8301292999997,12092,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.10116832198743272,-0.994869323391895,-0.23030567023061196,-0.973118337233262,-0.23931566428755743,-0.9709418174260521,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.43046268394078707,0.769582048574815,0.5336340946363805
2022-07-16T00:00:00.0,2022-07-17T00:00:00.0,20823.7,21577.0,20472.68,21195.49,1740.6392676900002,9775,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.10116832198743204,-0.9948693233918952,-0.24702218048093527,-0.9690098257244063,-0.23931566428755743,-0.9709418174260521,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.3314535996304682,0.8193614087442718,0.5539211877343032
2022-07-17T00:00:00.0,2022-07-18T00:00:00.0,21198.34,21664.52,20751.08,20801.85,1497.2035412500002,14938,0.0,1.0,-2.4492935982947064e-16,1.0,-0.2993631229733582,-0.9541392564000488,-0.2636654927280072,-0.9646141756912435,-0.23931566428755743,-0.9709418174260521,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.45749474316611627,0.769026224545618,0.5258815982898118
2022-07-18T00:00:00.0,2022-07-19T00:00:00.0,20786.76,22760.04,20757.29,22435.04,4288.35687434,27389,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4853019625310808,-0.8743466161445822,-0.2802306751992161,-0.9599326896597445,-0.3546048870425356,-0.9350162426854148,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.08431725079063634,0.7878091310921482,0.6037029117074305
2022-07-19T00:00:00.0,2022-07-20T00:00:00.0,22439.63,23800.0,21578.45,23405.02,4682.3529706399995,21301,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.651372482722222,-0.7587581226927911,-0.2967128192734901,-0.9549667548552553,-0.3546048870425356,-0.9350162426854148,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.08069956787790242,0.8024797500760719,0.6654912576903931
2022-07-20T00:00:00.0,2022-07-21T00:00:00.0,23392.04,24280.3,22893.95,23208.53,4052.6845923700002,18975,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.7907757369376986,-0.6121059825476627,-0.3131070409358267,-0.9497178427914317,-0.3546048870425356,-0.9350162426854148,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.1994083445741663,0.8159744095404207,0.5961398957154502
2022-07-21T00:00:00.0,2022-07-22T00:00:00.0,23217.0,23430.33,22340.34,23163.34,2267.4740875600005,15433,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8978045395707417,-0.44039415155763423,-0.3294084822245302,-0.9441875088341994,-0.3546048870425356,-0.9350162426854148,-0.587785252292473,-0.8090169943749475,-0.4999999999999997,-0.8660254037844388,-0.20781617749662756,0.7413096160913818,0.5880866216833587
2022-07-22T00:00:00.0,2022-07-23T00:00:00.0,23166.09,23760.87,22512.42,22682.26,2025.5838584299997,16066,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.9680771188662041,-0.2506525322587213,-0.3456123126707333,-0.9383773917408642,-0.3546048870425356,-0.9350162426854148,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.2973235964463465,0.7319067225339245,0.5490011380050356
2022-07-23T00:00:00.0,2022-07-24T00:00:00.0,22696.19,23005.68,21944.47,22468.69,1010.8578361400004,8909,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.9987165071710528,-0.05064916883871355,-0.3617137307297674,-0.9322892131745134,-0.3546048870425356,-0.9350162426854148,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.3370593981115402,0.7278672695605892,0.5381972207816117
2022-07-24T00:00:00.0,2022-07-25T00:00:00.0,22468.7,23006.77,22272.23,22595.81,681.19673676,6234,0.0,1.0,-2.4492935982947064e-16,1.0,-0.9884683243281114,0.15142777750457667,-0.37770796520396466,-0.9259247771938499,-0.3546048870425356,-0.9350162426854148,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.3134080654914178,0.7638105670385019,0.5651006638852489
2022-07-25T00:00:00.0,2022-07-26T00:00:00.0,22589.47,22673.68,21250.0,21306.56,2128.7801683099997,13149,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.9377521321470804,0.3473052528448203,-0.39359027665646645,-0.9192859697186105,-0.46472317204376806,-0.8854560256532101,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.5532796874273218,0.7446244922676992,0.47914811871631857
2022-07-26T00:00:00.0,2022-07-27T00:00:00.0,21314.26,21344.09,20700.13,21259.78,1965.5779840399996,11946,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.848644257494751,0.5289640103269624,-0.4093559588156211,-0.9123747579707274,-0.46472317204376806,-0.8854560256532101,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.5619833480627007,0.7370294486573745,0.44816806784078606
2022-07-27T00:00:00.0,2022-07-28T00:00:00.0,21266.14,23112.9,21047.7,22969.04,2976.1888290599995,15152,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.72479278722912,0.6889669190756865,-0.42500033996955394,-0.9051931898913975,-0.46472317204376806,-0.8854560256532101,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.2806737402688024,0.7381595547890649,0.5496393245922736
2022-07-28T00:00:00.0,2022-07-29T00:00:00.0,22972.22,24198.95,22600.0,23853.11,3463.7901829799994,16648,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5712682150947924,0.8207634412072763,-0.4405187843504952,-0.8977433935342336,-0.46472317204376806,-0.8854560256532101,-0.9510565162951536,0.30901699437494723,-0.4999999999999997,-0.8660254037844388,-0.10921106452602486,0.7480696823507179,0.5611048066399924
2022-07-29T00:00:00.0,2022-07-30T00:00:00.0,23856.91,24445.0,23438.5,23785.31,2536.49166787,16780,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.3943558551133187,0.9189578116202306,-0.455906693508459,-0.8900275764346766,-0.46472317204376806,-0.8854560256532101,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.166071716276634,0.7568112034041676,0.5808070925231009
2022-07-30T00:00:00.0,2022-07-31T00:00:00.0,23777.85,24676.0,23523.29,23644.58,1739.57494563,10149,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.20129852008866114,0.9795299412524943,-0.47115950767386394,-0.8820480249558535,-0.46472317204376806,-0.8854560256532101,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.2594199508535235,0.7583139777516901,0.5385649846931595
2022-07-31T00:00:00.0,2022-08-01T00:00:00.0,23652.53,24190.09,23241.0,23322.53,1624.1517254599996,9326,0.0,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4862727071086902,-0.8738071036110807,-0.46472317204376806,-0.8854560256532101,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.34042109022679345,0.7519899104943707,0.5136127790362792
2022-08-01T00:00:00.0,2022-08-02T00:00:00.0,23287.38,23511.5,22861.0,23282.92,1310.17180502,10216,0.0,1.0,0.7818314824680298,0.6234898018587336,0.20129852008866006,0.9795299412524945,-0.5012418134457756,-0.8653072543632061,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.3503836896075581,0.6899948338914866,0.5559076981284227
2022-08-02T00:00:00.0,2022-08-03T00:00:00.0,23291.67,23468.33,22665.98,23001.52,1441.50641868,11015,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.39435585511331855,0.9189578116202306,-0.5160623910158526,-0.8565509959010037,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.4211606516309638,0.606360598068931,0.5190927673434114
2022-08-03T00:00:00.0,2022-08-04T00:00:00.0,22997.07,23642.14,22686.12,22835.88,1306.2950230499996,11574,0.0,1.0,0.43388373911755823,-0.900968867902419,0.5712682150947923,0.8207634412072763,-0.5307300481619331,-0.8475409228928312,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.4628219735554733,0.564234598927416,0.4230129149840788
2022-08-04T00:00:00.0,2022-08-05T00:00:00.0,22830.37,23228.77,22400.0,22615.24,1537.9662954500009,11674,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.72479278722912,0.6889669190756866,-0.5452404385406507,-0.8382797052177745,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.5183167457688503,0.5806055958816198,0.3432449277732008
2022-08-05T00:00:00.0,2022-08-06T00:00:00.0,22630.14,23478.0,22587.94,23326.4,2070.3598980099996,13677,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,-0.5595892624101763,-0.828770087174504,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.3394477183610125,0.5815494460293259,0.3981666460022385
2022-08-06T00:00:00.0,2022-08-07T00:00:00.0,23326.5,23354.54,22919.76,22956.61,672.1452968899999,7410,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.9377521321470804,0.3473052528448203,-0.5737722679043243,-0.8190148866680802,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.43245629258501916,0.5887244866699638,0.4096568069503855
2022-08-07T00:00:00.0,2022-08-08T00:00:00.0,22946.0,23411.55,22855.14,23187.62,691.3833738,6659,0.0,1.0,-2.4492935982947064e-16,1.0,0.9884683243281114,0.1514277775045767,-0.5877852522924734,-0.8090169943749472,-0.5680647467311556,-0.8229838658936566,0.9510565162951535,0.30901699437494745,-0.8660254037844385,-0.5000000000000004,-0.37435328619899577,0.589142685718966,0.45671848113337854
2022-08-08T00:00:00.0,2022-08-09T00:00:00.0,23177.72,24246.06,23169.64,23821.68,1845.0409177099998,14167,0.0,1.0,0.7818314824680298,0.6234898018587336,0.9987165071710528,-0.05064916883871264,-0.6016240632249227,-0.7987793728863648,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.2148762409233702,0.6669038407239158,0.47965650718764
2022-08-09T00:00:00.0,2022-08-10T00:00:00.0,23811.29,23927.44,22880.22,23164.78,1206.1116909099999,10215,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.9680771188662043,-0.2506525322587204,-0.6152845999633277,-0.7883050558305253,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.416509108949095,0.6825496279862997,0.45427985344181193
2022-08-10T00:00:00.0,2022-08-11T00:00:00.0,23151.68,24228.0,22668.57,23964.0,2251.388441,14550,0.0,1.0,0.43388373911755823,-0.900968867902419,0.8978045395707416,-0.4403941515576344,-0.6287628145958345,-0.7775971469736268,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.31282952548330406,0.6748800140793441,0.5258826608435389
2022-08-11T00:00:00.0,2022-08-12T00:00:00.0,23961.0,24921.0,23867.0,23959.0,1964.2043205,13862,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,-0.6420547132365636,-0.7666588193001592,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.38159460531535105,0.653716210016846,0.4809300557017346
2022-08-12T00:00:00.0,2022-08-13T00:00:00.0,23957.0,24459.0,23615.0,24407.0,1258.79271631,12588,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.6513724827222223,-0.758758122692791,-0.655156357209085,-0.7554933140726804,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.2038873462911543,0.570535679197195,0.5004493195786899
2022-08-13T00:00:00.0,2022-08-14T00:00:00.0,24421.0,24900.0,24301.0,24456.0,891.4216972300001,10974,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.48530196253108104,-0.8743466161445821,-0.6680638642135333,-0.7441039398713608,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.18445061483538278,0.5525258752841828,0.5080426164228404
2022-08-14T00:00:00.0,2022-08-15T00:00:00.0,24459.0,25053.0,24161.0,24320.0,1360.8697536599998,10342,0.0,1.0,-2.4492935982947064e-16,1.0,0.29936312297335804,-0.9541392564000488,-0.680773409477016,-0.7324940716135792,-0.663122658240795,-0.7485107481711013,0.5877852522924732,-0.8090169943749473,-0.8660254037844385,-0.5000000000000004,-0.27629099133056917,0.5583857773085273,0.4824984709159725
2022-08-15T00:00:00.0,2022-08-16T00:00:00.0,24324.0,25212.0,23782.0,24110.0,1757.30969644,10895,0.0,1.0,0.7818314824680298,0.6234898018587336,0.10116832198743272,-0.994869323391895,-0.6932812268869771,-0.7206671495538615,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.3918918918918919,0.5439271856377896,0.42931875491196014
2022-08-16T00:00:00.0,2022-08-17T00:00:00.0,24103.0,24250.0,23673.0,23867.0,761.7864025399999,7043,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.10116832198743204,-0.9948693233918952,-0.7055836101071774,-0.70862667826446,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.4783072546230441,0.5615009569590463,0.43276359656517327
2022-08-17T00:00:00.0,2022-08-18T00:00:00.0,23866.0,24448.0,23176.0,23340.0,1814.5163022400002,11211,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.2993631229733582,-0.9541392564000488,-0.7176769136759615,-0.6963762255968726,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.6657183499288764,0.48325296583118194,0.3433502136628849
2022-08-18T00:00:00.0,2022-08-19T00:00:00.0,23348.0,23593.0,23103.0,23201.0,888.9358016599999,8016,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.4853019625310808,-0.8743466161445822,-0.7295575540864876,-0.6839194216246105,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.7663696714251959,0.4981678481100139,0.35700127456581854
2022-08-19T00:00:00.0,2022-08-20T00:00:00.0,23192.0,23202.0,20785.0,20841.0,3558.4209748000003,17843,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,-0.7412220108485957,-0.6712599575675315,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.9873503501242377,0.37133516212509604,0.23647400347590047
2022-08-20T00:00:00.0,2022-08-21T00:00:00.0,20840.0,21368.0,20769.0,21146.0,1475.27766281,11672,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.7907757369376986,-0.6121059825476627,-0.7526668275320083,-0.6584015846980489,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.9151474229124466,0.35990550369477686,0.258876229469449
2022-08-21T00:00:00.0,2022-08-22T00:00:00.0,21150.0,21778.0,21070.0,21514.0,1070.7625595,12160,0.0,1.0,-2.4492935982947064e-16,1.0,-0.8978045395707417,-0.44039415155763423,-0.7638886127905429,-0.64534811322955,-0.7485107481711011,-0.6631226582407952,-0.587785252292473,-0.8090169943749475,-0.8660254037844385,-0.5000000000000004,-0.8323205041638534,0.36857858566521734,0.2849430036138469
2022-08-22T00:00:00.0,2022-08-23T00:00:00.0,21517.0,21530.0,20901.0,21411.0,1428.9896809599998,10831,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.9680771188662041,-0.2506525322587213,-0.7748840413670406,-0.6321034111873488,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.8555030384875084,0.2909393516351315,0.3199460539758759
2022-08-23T00:00:00.0,2022-08-24T00:00:00.0,21404.0,21672.0,20899.0,21520.0,1237.15547461,10507,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.9987165071710528,-0.05064916883871355,-0.7856498550787144,-0.6186714032625034,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.8309700652712132,0.34490016198159607,0.35984514989479166
2022-08-24T00:00:00.0,2022-08-25T00:00:00.0,21523.0,21892.0,21142.0,21372.0,1825.6558584099998,10992,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.9884683243281114,0.15142777750457667,-0.7961828637826154,-0.6050560696488494,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.8642808912896691,0.32601161821060853,0.35862170232042184
2022-08-25T00:00:00.0,2022-08-26T00:00:00.0,21364.0,21813.0,21319.0,21571.0,1134.9636624099996,10496,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.9377521321470804,0.3473052528448203,-0.8064799463209447,-0.5912614448635782,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.8194913346837722,0.29222548211159977,0.3769515262939269
2022-08-26T00:00:00.0,2022-08-27T00:00:00.0,21550.0,21870.0,20119.0,20250.0,3475.3349187100007,16719,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.848644257494751,0.5289640103269624,-0.8165380514459157,-0.5772916165517278,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.9742784213626546,0.2680318615892011,0.3869396736633245
2022-08-27T00:00:00.0,2022-08-28T00:00:00.0,20242.0,20376.0,19766.0,20045.0,1322.8376589100003,10060,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.72479278722912,0.6889669190756865,-0.8263541987239094,-0.5631507242749187,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.9487697392581711,0.22250960518021615,0.38117563908931823
2022-08-28T00:00:00.0,2022-08-29T00:00:00.0,20044.0,20159.0,19526.0,19557.0,883.3577111599998,7509,0.0,1.0,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,-0.8359254794186365,-0.5488429582847199,-0.8229838658936564,-0.5680647467311559,-0.9510565162951536,0.30901699437494723,-0.8660254037844385,-0.5000000000000004,-0.9945480126626802,0.2297023145650921,0.34181454423256225
2022-08-29T00:00:00.0,2022-08-30T00:00:00.0,19571.0,20415.0,19557.0,20302.0,1226.5339044999996,9153,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.3943558551133187,0.9189578116202306,-0.8452490573530634,-0.5343725582809785,-0.8854560256532096,-0.4647231720437691,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.8423405119869972,0.2904895232973814,0.37111856321654885
2022-08-30T00:00:00.0,2022-08-31T00:00:00.0,20300.0,20575.0,19552.0,19819.0,2061.6281673300005,12095,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.20129852008866114,0.9795299412524943,-0.8543221697498269,-0.5197438121555157,-0.8854560256532096,-0.4647231720437691,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.9404713531084926,0.2770677609957468,0.3264900627576275
2022-08-31T00:00:00.0,2022-09-01T00:00:00.0,19836.0,20490.0,19822.0,20059.0,2271.1655577300003,15763,0.0,1.0,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,-0.8631421280499115,-0.5049610547215202,-0.8854560256532096,-0.4647231720437691,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,-0.8689451684288173,0.3669635139248414,0.3371286859723562
2022-09-01T00:00:00.0,2022-09-02T00:00:00.0,20049.0,20202.0,19573.0,20128.0,1841.6189022499993,12127,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.20129852008866006,0.9795299412524945,-0.8717063187093217,-0.4900286664290594,-0.8854560256532096,-0.4647231720437691,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,-0.8362350380848749,0.3555388145651963,0.37281294984988267
2022-09-02T00:00:00.0,2022-09-03T00:00:00.0,20133.0,20440.0,19762.0,19959.0,1704.5497094099997,12881,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.39435585511331855,0.9189578116202306,-0.8800122039735356,-0.4749510720670502,-0.8854560256532096,-0.4647231720437691,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,-0.8169907016060862,0.4598707989763553,0.4424431481166548
2022-09-03T00:00:00.0,2022-09-04T00:00:00.0,19950.0,20053.0,19667.0,19840.0,454.45221631,8074,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.5712682150947923,0.8207634412072763,-0.888057322629493,-0.4597327394521046,-0.8854560256532096,-0.4647231720437691,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,-0.8672865595942519,0.48239861550975405,0.43990239900770267
2022-09-04T00:00:00.0,2022-09-05T00:00:00.0,19840.0,20025.0,19586.0,20007.0,468.46460814999995,7000,0.0,1.0,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866,-0.8958392907349089,-0.44437817810461344,-0.8854560256532096,-0.4647231720437691,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,-0.7967032967032966,0.46623193940205016,0.5016108328737127
